0	0.670000017	0.75	2000	180	270	15	0.00249999994
1	0.800000012	0.850000024	2000	180	270	15	0.00249999994
2	0.800000012	0.850000024	2000	180	270	15	0.00249999994
3	0.800000012	0.850000024	2000	180	270	15	0.00249999994
4	0.800000012	0.850000024	2000	180	270	15	0.00249999994
5	0.800000012	0.850000024	2000	180	270	15	0.00249999994
6	0.800000012	0.850000024	2000	180	270	15	0.00249999994
7	0.800000012	0.850000024	2000	180	270	15	0.00249999994
8	0.800000012	0.850000024	2000	180	270	15	0.00230000005
9	0.800000012	0.850000024	2000	180	270	25	0.00249999994
10	0.800000012	0.850000024	2000	180	270	25	0.00249999994
11	0.800000012	0.850000024	2000	180	270	25	0.00249999994
12	0.800000012	0.850000024	2000	180	270	25	0.00249999994
13	0.800000012	0.850000024	2000	180	270	15	0.00249999994
14	0.800000012	0.850000024	2000	180	270	15	0.00249999994
15	0.800000012	0.899999976	2000	180	270	25	0.00200000009
16	0.800000012	0.850000024	2000	180	270	15	0.00249999994
17	0.800000012	0.850000024	2000	180	270	25	0.00249999994
18	0.800000012	0.850000024	2000	180	270	25	0.00249999994
19	0.800000012	0.850000024	2000	180	270	15	0.00249999994
20	0.800000012	0.850000024	2000	180	270	15	0.00249999994
21	0.800000012	0.850000024	2000	180	270	25	0.00249999994
22	0.800000012	0.850000024	2000	180	270	15	0.00249999994
23	0.800000012	0.850000024	2000	180	270	25	0.00249999994
24	0.730000019	0.800000012	2000	180	90	15	0.0027999999
25	0.800000012	0.850000024	2000	180	270	25	0.00249999994
26	0.649999976	0.779999971	2000	180	270	10	0.00240000011
27	0.800000012	0.850000024	2000	180	270	15	0.00249999994
28	0.800000012	0.850000024	2000	180	270	10	0.00249999994
29	0.800000012	0.850000024	2000	180	270	15	0.00249999994
30	0.800000012	0.850000024	2000	180	270	15	0.00249999994
31	0.800000012	0.850000024	2000	180	270	25	0.00249999994
32	0.5	0.600000024	2000	-90	0	0	0.00350000011
33	0.5	0.600000024	2000	0	0	0	0.00350000011
34	0.5	0.600000024	2000	0	0	0	0.00350000011
35	0.5	0.600000024	2000	0	0	0	0.00300000003
36	0.800000012	0.850000024	2000	180	270	15	0.00249999994
37	0.800000012	0.850000024	2000	180	270	25	0.00249999994
39	0.589999974	0.189999998	2000	0	90	0	0.00179999997
40	0.5	0.5	2000	-90	0	0	0.00249999994
41	0.519999981	0.850000024	2000	180	90	0	0.00219999999
512	0.800000012	0.699999988	2000	180	270	15	0.00249999994
513	0.800000012	0.699999988	2000	180	270	15	0.00249999994
514	0.800000012	0.699999988	2000	180	270	15	0.00249999994
515	0.800000012	0.699999988	2000	180	270	15	0.00249999994
516	0.800000012	0.699999988	2000	180	270	15	0.00249999994
517	0.800000012	0.699999988	2000	180	270	25	0.00249999994
518	0.800000012	0.699999988	2000	180	270	25	0.00249999994
519	0.800000012	0.699999988	2000	180	270	25	0.00249999994
520	0.800000012	0.699999988	2000	180	270	25	0.00249999994
1024	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1025	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1026	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1027	0.800000012	0.720000029	2000	180	270	25	0.00249999994
1028	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1029	0.800000012	0.829999983	2000	180	270	25	0.00240000011
1030	0.800000012	0.800000012	2000	180	270	25	0.00240000011
1031	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1032	0.800000012	0.75	2000	180	270	15	0.00300000003
1033	0.800000012	0.75	2000	180	270	15	0.0027999999
1034	0.670000017	0.649999976	2000	180	270	15	0.00270000007
1035	0.620000005	0.600000024	2000	180	270	10	0.0027999999
1036	0.649999976	0.670000017	2000	180	270	12	0.00230000005
1037	0.600000024	0.5	2000	180	270	10	0.00240000011
1038	0.649999976	0.540000021	2000	180	90	13	0.00240000011
1039	0.75	0.649999976	2000	180	90	13	0.00240000011
1040	0.699999988	0.730000019	2000	180	270	15	0.00240000011
1041	0.730000019	0.689999998	2000	180	270	15	0.00240000011
1042	0.800000012	0.649999976	2000	180	90	12	0.00240000011
1043	0.800000012	0.699999988	2000	180	270	15	0.00249999994
1044	0.800000012	0.699999988	2000	180	270	25	0.00249999994
1045	0.5	0.200000003	2000	0	0	0	0.00249999994
1536	0.600000024	0.600000024	2000	0	90	20	0.00200000009
1537	0.600000024	0.649999976	2000	180	270	25	0.00209999993
1538	0.769999981	0.800000012	2000	180	270	25	0.00209999993
1539	0.670000017	0.649999976	2000	180	270	25	0.00200000009
1540	0.699999988	0.699999988	2000	180	270	25	0.00200000009
1541	0.649999976	0.639999986	2000	180	270	25	0.00200000009
1542	0.670000017	0.639999986	2000	180	270	25	0.00200000009
1543	0.600000024	0.569999993	2000	180	270	25	0.00200000009
1544	0.699999988	0.670000017	2000	180	270	25	0.00200000009
1545	0.600000024	0.649999976	2000	180	270	25	0.00209999993
1546	0.699999988	0.699999988	2000	180	270	20	0.00170000002
1547	0.600000024	0.649999976	2000	180	90	15	0.00249999994
1548	0.600000024	0.649999976	2000	180	270	25	0.00209999993
